OTU,THxT1x1Bac,THxT1x2Bac,THxT1x3Bac,THxT21x1Bac,THxT21x2Bac,THxT21x3Bac,THxT3x1Bac,THxT3x2Bac,THxT3x3Bac,THxT7x1Bac,THxT7x2Bac,THxT7x3Bac,sum,Domain,Confidence_domain,Phylum,Confidence_phylum,Class,Confidence_class,Order,Confidence_order,Family,Confidence_family,Genus,Confidence_genus
OTU_1996,0,0,0,1,1,0,0,0,0,0,0,0,20,Bacteria,0.98,Hydrogenedentes,0.4,Candidatus Hydrogenedens,0.4,Candidatus Hydrogenedens,0.4,Candidatus Hydrogenedens,0.4,Candidatus Hydrogenedens,0.4
OTU_1997,0,0,0,1,1,0,0,0,0,0,0,0,20,Bacteria,1,Bacteroidetes,0.17,Sphingobacteriia,0.08,Sphingobacteriales,0.08,Chitinophagaceae,0.07,Crenotalea,0.04
OTU_1998,0,0,0,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Chromatiales,0.89,Thioalkalispiraceae,0.26,Thioprofundum,0.25
OTU_1999,0,0,1,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Parvularculales,0.31,Parvularculaceae,0.31,Amphiplicatus,0.26
OTU_2000,0,9,3,0,0,0,0,0,0,0,0,1,20,Bacteria,1,Bacteroidetes,0.98,Sphingobacteriia,0.61,Sphingobacteriales,0.61,Chitinophagaceae,0.61,Heliimonas,0.31
OTU_2001,2,0,0,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Proteobacteria,1,Epsilonproteobacteria,1,Campylobacterales,1,Helicobacteraceae,1,Sulfurimonas,1
OTU_2002,0,0,0,0,0,0,0,0,0,0,0,3,20,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.95,Chromatiales,0.67,Ectothiorhodospiraceae,0.43,Natronocella,0.14
OTU_2003,2,12,0,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Verrucomicrobia,0.95,Opitutae,0.95,Puniceicoccales,0.53,Puniceicoccaceae,0.53,Coraliomargarita,0.39
OTU_2004,0,20,0,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Proteobacteria,0.83,Deltaproteobacteria,0.81,Deltaproteobacteria_incertae_sedis,0.29,Deferrisoma,0.28,Deferrisoma,0.28
OTU_2005,0,12,0,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Bacteroidetes,0.23,Flavobacteriia,0.22,Flavobacteriales,0.22,Schleiferiaceae,0.19,Schleiferia,0.19
OTU_2006,0,16,0,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,1,Oceanospirillaceae,1,Oceaniserpentilla,0.89
OTU_2007,0,14,0,0,0,0,0,0,0,0,0,0,20,Bacteria,1,Bacteroidetes,1,Bacteroidetes_incertae_sedis,0.61,Marinifilum,0.61,Marinifilum,0.61,Marinifilum,0.61
OTU_2008,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfovibrionales,1,Desulfovibrionaceae,1,Desulfovibrio,1
OTU_2009,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Verrucomicrobia,0.92,Subdivision3,0.5,Subdivision3_genera_incertae_sedis,0.41,Subdivision3_genera_incertae_sedis,0.41,Subdivision3_genera_incertae_sedis,0.41
OTU_2010,3,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.3,Thiolapillus,0.15,Thiolapillus,0.15
OTU_2011,0,2,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Burkholderiales,1,Oxalobacteraceae,1,Massilia,0.98
OTU_2012,1,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,0.68,Thioalkalispiraceae,0.15,Thioprofundum,0.12
OTU_2013,1,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Cytophagia,0.97,Cytophagales,0.97,Flammeovirgaceae,0.85,Fulvivirga,0.36
OTU_2014,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,0.97,Rhodospirillales,0.85,Rhodospirillaceae,0.71,Oceanibaculum,0.3
OTU_2015,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,0.97,Gammaproteobacteria,0.94,Methylococcales,0.22,Methylococcaceae,0.22,Methylomarinum,0.07
OTU_2016,0,0,0,1,0,1,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Flavobacteriia,0.47,Flavobacteriales,0.47,Cryomorphaceae,0.32,Owenweeksia,0.25
OTU_2017,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Pseudophaeobacter,1
OTU_2018,0,0,0,0,1,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Lutibacter,0.99
OTU_2019,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Flavobacteriia,0.74,Flavobacteriales,0.74,Flavobacteriaceae,0.52,Flavicella,0.24
OTU_2020,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,0.79,Vibrionaceae,0.79,Vibrio,0.5
OTU_2021,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.99,Bacteroidales,0.99,Prolixibacteraceae,0.99,Mariniphaga,0.32
OTU_2022,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Candidatus Saccharibacteria,0.99,Saccharibacteria_genera_incertae_sedis,0.99,Saccharibacteria_genera_incertae_sedis,0.99,Saccharibacteria_genera_incertae_sedis,0.99,Saccharibacteria_genera_incertae_sedis,0.99
OTU_2023,2,6,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Betaproteobacteria,0.99,Methylophilales,0.55,Methylophilaceae,0.55,Methylotenera,0.13
OTU_2024,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,0.88,Sabulilitoribacter,0.07
OTU_2025,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.38,Oleiphilaceae,0.28,Oleiphilus,0.28
OTU_2026,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.91,Alteromonadales,0.66,Pseudoalteromonadaceae,0.45,Pseudoalteromonas,0.44
OTU_2027,1,11,1,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Actinobacteria,0.97,Actinobacteria,0.97,Acidimicrobiales,0.93,Acidimicrobiaceae,0.93,Ilumatobacter,0.92
OTU_2028,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Verrucomicrobia,0.96,Verrucomicrobiae,0.95,Verrucomicrobiales,0.95,Verrucomicrobiaceae,0.92,Persicirhabdus,0.46
OTU_2029,0,0,0,1,1,0,0,0,0,0,0,0,19,Bacteria,0.99,Hydrogenedentes,0.5,Candidatus Hydrogenedens,0.5,Candidatus Hydrogenedens,0.5,Candidatus Hydrogenedens,0.5,Candidatus Hydrogenedens,0.5
OTU_2030,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.97,Thiotrichales,0.22,Thiotrichales_incertae_sedis,0.21,Fangia,0.21
OTU_2031,2,0,0,2,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,0.83,Ectothiorhodospiraceae,0.42,Thiohalomonas,0.25
OTU_2032,1,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.92,Umboniibacter,0.92,Umboniibacter,0.92
OTU_2033,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.6,Alcanivoracaceae,0.33,Alcanivorax,0.33
OTU_2034,0,0,0,0,0,0,0,0,1,0,0,1,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Pseudomonadales,0.67,Moraxellaceae,0.67,Alkanindiges,0.25
OTU_2035,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Flammeovirgaceae,1,Fulvivirga,0.94
OTU_2036,0,2,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.98,Alteromonadaceae,0.98,Microbulbifer,0.98
OTU_2037,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,0.71,Sphingobacteriia,0.43,Sphingobacteriales,0.43,Saprospiraceae,0.34,Phaeodactylibacter,0.17
OTU_2038,0,0,0,0,0,1,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Celeribacter,0.5
OTU_2039,0,0,0,0,0,0,0,0,0,2,2,2,19,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Sphingomonadales,1,Erythrobacteraceae,0.97,Erythrobacter,0.73
OTU_2040,0,0,0,0,1,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Aliiroseovarius,0.36
OTU_2041,2,2,4,0,0,0,0,0,0,0,0,1,19,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.99,Chromatiales,0.84,Chromatiaceae,0.55,Thiohalobacter,0.55
OTU_2042,6,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Myxococcales,1,Nannocystaceae,1,Plesiocystis,0.87
OTU_2043,0,0,0,0,0,0,0,0,0,0,5,2,19,Bacteria,1,Proteobacteria,0.93,Deltaproteobacteria,0.87,Bradymonadales,0.25,Bradymonadaceae,0.25,Bradymonas,0.25
OTU_2044,0,0,0,0,0,0,0,0,1,1,0,1,19,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,0.99,Rhodobacteraceae,0.99,Maribius,0.22
OTU_2045,0,0,0,0,3,2,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,0.97,Gammaproteobacteria,0.94,Chromatiales,0.39,Ectothiorhodospiraceae,0.29,Natronocella,0.15
OTU_2046,0,15,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Porphyromonadaceae,1,Barnesiella,1
OTU_2047,0,8,2,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Acidobacteria,1,Acidobacteria_Gp16,1,Gp16,1,Gp16,1,Gp16,1
OTU_2048,0,12,0,0,0,0,1,0,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Burkholderiales,1,Alcaligenaceae,1,Candidimonas,0.49
OTU_2049,0,5,0,0,0,0,0,0,0,0,0,0,19,Bacteria,1,Proteobacteria,0.88,Deltaproteobacteria,0.63,Bdellovibrionales,0.62,Bacteriovoracaceae,0.62,Halobacteriovorax,0.53
OTU_2050,0,0,5,0,0,0,0,1,0,0,0,0,19,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,0.99,Vibrionaceae,0.99,Photobacterium,0.95
OTU_2051,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Actinobacteria,0.86,Actinobacteria,0.86,Euzebyales,0.38,Euzebyaceae,0.38,Euzebya,0.38
OTU_2052,0,2,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Verrucomicrobia,1,Verrucomicrobiae,1,Verrucomicrobiales,1,Verrucomicrobiaceae,0.98,Roseibacillus,0.46
OTU_2053,0,0,0,0,0,0,0,0,0,1,0,0,18,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Sphingomonadales,0.98,Erythrobacteraceae,0.74,Altererythrobacter,0.49
OTU_2054,0,3,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Bacteroidetes,1,Cytophagia,0.99,Cytophagales,0.99,Flammeovirgaceae,0.81,Roseivirga,0.5
OTU_2055,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,0.91,Alphaproteobacteria,0.82,Caulobacterales,0.36,Hyphomonadaceae,0.35,Litorimonas,0.17
OTU_2056,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,1,Pseudoalteromonadaceae,0.97,Pseudoalteromonas,0.97
OTU_2057,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Bacteroidetes,0.99,Sphingobacteriia,0.81,Sphingobacteriales,0.81,Saprospiraceae,0.73,Phaeodactylibacter,0.34
OTU_2058,0,0,0,0,0,6,0,0,0,2,0,0,18,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Cryomorphaceae,1,Crocinitomix,1
OTU_2059,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.96,Clostridiaceae 4,0.34,Geosporobacter,0.29
OTU_2060,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.73,Bacteroidales,0.73,Marinilabiliaceae,0.49,Mangroviflexus,0.32
OTU_2061,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,0.98,Desulfobulbaceae,0.96,Desulfopila,0.66
OTU_2062,0,3,0,0,0,0,0,1,0,0,0,0,18,Bacteria,1,Bacteroidetes,1,Flavobacteriia,0.47,Flavobacteriales,0.47,Flavobacteriaceae,0.47,Wenyingzhuangia,0.39
OTU_2063,0,2,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Legionellales,0.95,Coxiellaceae,0.95,Aquicella,0.92
OTU_2064,3,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Alteromonadales,0.26,Alteromonadales_incertae_sedis,0.16,Teredinibacter,0.14
OTU_2065,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Planctomycetes,0.93,Phycisphaerae,0.92,Phycisphaerales,0.78,Phycisphaeraceae,0.78,Phycisphaera,0.78
OTU_2066,0,5,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.57,Spongiibacter,0.27,Spongiibacter,0.27
OTU_2067,0,0,0,0,0,0,1,0,1,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.81,Moraxellaceae,0.8,Alkanindiges,0.31
OTU_2068,0,0,0,0,0,0,0,0,0,3,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.69,Pseudomonadales,0.61,Moraxellaceae,0.61,Perlucidibaca,0.19
OTU_2069,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Firmicutes,0.98,Clostridia,0.98,Clostridiales,0.97,Clostridiaceae 1,0.94,Oceanirhabdus,0.85
OTU_2070,0,4,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhizobiales,0.91,Rhizobiales_incertae_sedis,0.27,Amorphus,0.16
OTU_2071,0,0,0,0,0,0,0,1,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.88,Colwelliaceae,0.86,Thalassotalea,0.83
OTU_2072,0,0,0,0,0,0,0,0,0,3,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,1,Oceanospirillaceae,1,Neptunomonas,1
OTU_2073,0,12,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.99,Oceanospirillaceae,0.99,Amphritea,0.62
OTU_2074,0,0,0,0,0,1,0,0,0,0,0,0,18,Bacteria,1,Planctomycetes,0.74,Planctomycetia,0.62,Planctomycetales,0.57,Planctomycetaceae,0.57,Gimesia,0.24
OTU_2075,0,0,0,2,0,0,0,0,0,1,0,0,18,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Pseudorhodobacter,0.39
OTU_2076,0,0,0,1,0,1,0,0,0,1,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,1,Moraxellaceae,1,Paraperlucidibaca,1
OTU_2077,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.92,Chromatiales,0.37,Ectothiorhodospiraceae,0.24,Natronocella,0.11
OTU_2078,1,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Flammeovirgaceae,1,Marivirga,1
OTU_2079,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.96,Oceanospirillales,0.49,Oceanospirillaceae,0.41,Sinobacterium,0.09
OTU_2080,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Firmicutes,0.87,Erysipelotrichia,0.58,Erysipelotrichales,0.58,Erysipelotrichaceae,0.58,Turicibacter,0.45
OTU_2081,1,8,0,0,1,0,0,0,0,0,0,0,18,Bacteria,1,Bacteroidetes,1,Sphingobacteriia,1,Sphingobacteriales,1,Chitinophagaceae,1,Terrimonas,0.57
OTU_2082,0,13,0,0,0,1,0,0,0,0,0,0,18,Bacteria,1,Spirochaetes,0.93,Spirochaetia,0.93,Spirochaetales,0.93,Spirochaetaceae,0.93,Spirochaeta,0.68
OTU_2083,0,13,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Verrucomicrobia,0.99,Verrucomicrobiae,0.98,Verrucomicrobiales,0.98,Rubritaleaceae,0.86,Rubritalea,0.86
OTU_2084,0,14,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Methylococcales,0.21,Methylococcaceae,0.21,Methylosoma,0.19
OTU_2085,0,4,0,0,0,0,0,0,0,1,0,0,18,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobacteraceae,1,Desulfofaba,0.24
OTU_2086,1,10,0,0,0,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.59,Moraxellaceae,0.57,Perlucidibaca,0.29
OTU_2087,0,0,0,0,9,0,0,0,0,0,0,0,18,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Flammeovirgaceae,0.99,Reichenbachiella,0.8
OTU_2088,0,0,0,1,15,0,0,0,0,0,0,0,18,Bacteria,0.99,Parcubacteria,0.35,Parcubacteria_genera_incertae_sedis,0.35,Parcubacteria_genera_incertae_sedis,0.35,Parcubacteria_genera_incertae_sedis,0.35,Parcubacteria_genera_incertae_sedis,0.35
OTU_2089,0,0,1,0,4,0,0,0,0,0,0,0,18,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Jannaschia,0.19
OTU_2090,1,0,0,0,0,0,0,4,0,1,2,1,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.99,Alteromonadaceae,0.98,Aliiglaciecola,0.44
OTU_2091,0,0,0,0,0,0,0,0,4,0,0,0,18,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.43,Oceanospirillaceae,0.43,Spongiispira,0.25
OTU_2092,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Nitrosomonadales,0.96,Nitrosomonadaceae,0.96,Nitrosomonas,0.91
OTU_2093,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,0.86,Gammaproteobacteria,0.86,Oceanospirillales,0.46,Oceanospirillaceae,0.45,Oceanobacter,0.19
OTU_2094,0,0,4,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Acidobacteria,1,Acidobacteria_Gp10,1,Gp10,1,Gp10,1,Gp10,1
OTU_2095,0,4,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Olleya,0.34
OTU_2096,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,0.97,Gammaproteobacteria,0.93,Thiotrichales,0.29,Thiotrichaceae,0.09,Beggiatoa,0.09
OTU_2097,0,0,0,0,0,1,0,0,0,0,0,0,17,Bacteria,1,Verrucomicrobia,1,Opitutae,1,Opitutales,0.62,Opitutaceae,0.62,Alterococcus,0.48
OTU_2098,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Bacteroidetes,0.98,Sphingobacteriia,0.39,Sphingobacteriales,0.39,Saprospiraceae,0.16,Phaeodactylibacter,0.14
OTU_2099,0,7,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,1,Vibrionaceae,1,Catenococcus,0.59
OTU_2100,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Clostridiales_Incertae Sedis XI,1,Anaerococcus,1
OTU_2101,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.5,Alteromonadaceae,0.3,Bowmanella,0.23
OTU_2102,0,4,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,0.84,Desulfobacteraceae,0.83,Desulfatiglans,0.51
OTU_2103,0,0,1,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,0.46,Deltaproteobacteria,0.44,Deltaproteobacteria_incertae_sedis,0.21,Deferrisoma,0.21,Deferrisoma,0.21
OTU_2104,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Methylococcales,0.36,Methylococcaceae,0.36,Methylosphaera,0.19
OTU_2105,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.52,Eionea,0.19,Eionea,0.19
OTU_2106,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Cyanobacteria/Chloroplast,1,Chloroplast,1,Chloroplast,1,Chloroplast,1,Streptophyta,1
OTU_2107,0,0,0,0,0,0,0,0,0,3,0,0,17,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Burkholderiales,1,Alcaligenaceae,1,Candidimonas,0.53
OTU_2108,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,0.99,Verrucomicrobia,0.47,Verrucomicrobiae,0.33,Verrucomicrobiales,0.33,Verrucomicrobiaceae,0.33,Verrucomicrobium,0.14
OTU_2109,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,0.7,Gammaproteobacteria,0.62,Alteromonadales,0.26,Echinimonas,0.19,Echinimonas,0.19
OTU_2110,0,0,0,0,0,0,0,0,1,0,0,0,17,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Lutibacter,1
OTU_2111,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,0.99,Vibrionaceae,0.99,Vibrio,0.83
OTU_2112,1,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.66,Saccharospirillaceae,0.46,Saccharospirillum,0.45
OTU_2113,3,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Cyclobacteriaceae,1,Algoriphagus,1
OTU_2114,0,10,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.54,Hahellaceae,0.2,Kistimonas,0.2
OTU_2115,0,7,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Acidobacteria,0.39,Holophagae,0.28,Acanthopleuribacterales,0.27,Acanthopleuribacteraceae,0.27,Acanthopleuribacter,0.27
OTU_2116,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,0.99,Caulobacterales,0.99,Hyphomonadaceae,0.99,Henriciella,0.69
OTU_2117,0,2,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobacteraceae,1,Desulfatitalea,0.35
OTU_2118,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.94,Zhongshania,0.74,Zhongshania,0.74
OTU_2119,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.93,Pseudomonadaceae,0.93,Serpens,0.51
OTU_2120,0,0,0,0,0,1,0,0,0,1,0,0,17,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Thiotrichales,1,Piscirickettsiaceae,1,Cycloclasticus,1
OTU_2121,0,0,0,0,0,0,0,0,0,0,0,1,17,Bacteria,1,Proteobacteria,0.9,Deltaproteobacteria,0.78,Bradymonadales,0.12,Bradymonadaceae,0.12,Bradymonas,0.12
OTU_2122,0,0,0,0,0,0,0,0,1,0,0,0,17,Bacteria,1,Candidatus Saccharibacteria,0.95,Saccharibacteria_genera_incertae_sedis,0.95,Saccharibacteria_genera_incertae_sedis,0.95,Saccharibacteria_genera_incertae_sedis,0.95,Saccharibacteria_genera_incertae_sedis,0.95
OTU_2123,1,0,0,0,0,0,0,0,0,1,2,0,17,Bacteria,0.97,Bacteroidetes,0.32,Flavobacteriia,0.16,Flavobacteriales,0.16,Schleiferiaceae,0.08,Schleiferia,0.08
OTU_2124,1,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,0.97,Myxococcales,0.97,Haliangiaceae,0.64,Haliangium,0.64
OTU_2125,0,0,0,0,0,0,0,0,1,0,0,0,17,Bacteria,1,Proteobacteria,0.99,Betaproteobacteria,0.88,Burkholderiales,0.62,Comamonadaceae,0.33,Schlegelella,0.26
OTU_2126,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,1,BRC1,0.94,BRC1_genera_incertae_sedis,0.94,BRC1_genera_incertae_sedis,0.94,BRC1_genera_incertae_sedis,0.94,BRC1_genera_incertae_sedis,0.94
